00161;南京公用(000421):子公司对外投资 南京开展充电桩业务
00170;国网启动今年第二次充电桩招标采购 8股有望受益
00624;深圳市交委:深圳已建成含有出租车充电桩站点55座
00720;深圳发布新能源公交车运营补助办法 每年每辆最高补8万元
00882;伦敦测试无人驾驶公交车 时速最高16.09千米
00935;深圳巴士集团:"无人驾驶公交"还未对市民乘客开放
01189;新能源设备行业:国网第三批充电桩招标开启,充电设备供应商资格审查即将来临
01788;伦敦将测试无人驾驶公交系统
02915;特写:体验台湾首辆无人驾驶巴士
02980;深圳无人驾驶公交车正式上路 试运行期间票价0.01元
03137;深圳自动驾驶公交试行遇困难 无人驾驶未入交通法规
03532;网约车企聚焦出租车业务 巡游车迎来复兴时刻
03796;新能源:多地发布新能源车替换政策
03803;2017年7月新能源公交客车市场研析
03906;深圳市发布新能源公交车运营补助办法 补贴最高达8万元/辆/年
04003;优步暂停无人驾驶项目
04260;华铭智能(300462):上海公交二维码设备是公司新产品
04386;一周内两家商业WiFi公司获B轮融资 风口已到？
04570;中国新能源客车发力欧洲市场 多家上市公司亮相世界客车博览会
04602;中国新能源客车发力欧洲市场 关注行业龙头
04797;"无人"公交上街 智驾时代有多远?
04802;济南首批气电混合动力新能源公交车上路
05161;支付宝发布全民账单 4000多万收钱码商家遍布全国
05459;清远首批108辆新能源公交车亮相
05738;潍坊794辆新能源公交车共获亿元补贴
05831;秦皇岛新能源公交项目获财政部贷款6500万元
06299;正道集团(01188)亮相2016中国国际新能源汽车与智慧交通展览会
06314;无人驾驶公交将登陆深圳 10月底在南科大等地实验两条无人驾驶线
06604;深圳三年收储百万城中村租赁房为住房开源各地出实招
06806;践行绿色环保理念 银隆纯电动客车入主天津静海
06807;即日起天津市民将可乘坐全新低碳新能源公交车出行
06859;滴滴发力智慧交通 收集司机驾驶数据为无人驾驶打基础
06929;全球首个无人驾驶商业化公交线路试运行
07119;海信预测:无人驾驶或将最早在公共交通领域落地
07570;合肥在全国首创住房租赁财政奖补 个人每平米每年奖励12元
07654;深圳未来3年规划披露!新改扩建道路须100%设独立自行车道
07905;中国中车(601766):12米智能驾驶客车进行"无人驾驶演示"
07963;5G开启运营商无限流量大战 但WiFi消失言之过早
08295;韩国首推无人驾驶载客服务 电动公交车将从2月起正式运行
08557;"中国红"新能源公交跑上长安街
08942;福州携蚂蚁金服建无现金城市 超90%实体店无现金支付
09129;未来深圳将建设7000个路边充电桩
09288;无人驾驶电动公交车在巴黎试运营
09874;交通部发布智慧交通方案 鼓励和规范互联网租赁自行车发展
09895;北京推租赁新政 建统一租赁监管平台
09910;合康新能(300048):已与政府部门沟通加快公交改革 完成新能源车推广任务
10153;国网启动今年第三次充电桩招标采购 总招标额约2亿元
10439;兰州优化调整部分公交线路
10906;今年济南充电桩总量要达8000个 出租车、网约车优先使用电动汽车
11446;深圳未来将建7000个路边充电桩
