公司名称;股票代码;营业总收入(万元)
比亚迪股份有限公司;002594.SZ;10,591,470.20
中国船舶重工集团动力股份有限公司;600482.SH;2,314,710.26
五矿资本股份有限公司;600390.SH;1,341,840.06
深圳市德赛电池科技股份有限公司;000049.SZ;1,248,597.56
浙江南都电源动力股份有限公司;300068.SZ;863,681.26
宁波杉杉股份有限公司;600884.SH;827,054.09
中国宝安集团股份有限公司;000009.SZ;707,080.24
横店集团东磁股份有限公司;002056.SZ;601,009.84
国轩高科股份有限公司;002074.SZ;483,809.86
安徽六国化工股份有限公司;600470.SH;476,555.58
安泰科技股份有限公司;000969.SZ;465,965.64
江西赣锋锂业股份有限公司;002460.SZ;438,344.61
中信国安信息产业股份有限公司;000839.SZ;436,238.97
浙江海利得新材料股份有限公司;002206.SZ;318,608.21
江苏澄星磷化工股份有限公司;600078.SH;298,601.94
惠州亿纬锂能股份有限公司;300014.SZ;298,230.48
杭州士兰微电子股份有限公司;600460.SH;274,179.18
浙江钱江摩托股份有限公司;000913.SZ;271,580.64
深圳拓邦股份有限公司;002139.SZ;268,256.84
北京当升材料科技股份有限公司;300073.SZ;215,790.61
四川成飞集成科技股份有限公司;002190.SZ;194,251.05
深圳新宙邦科技股份有限公司;300037.SZ;181,562.68
湖南科力远新能源股份有限公司;600478.SH;156,505.89
福建众和股份有限公司;002070.SZ;75,397.71
